Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12
,,,,,,,,979,22122.0,12810.0,5224.0,2002.0,5170.0,10264.0,28383.0,26137.0,5321.0,25938.0,5513.0,3149.0
,,,,,,,,980,21400.0,12819.0,5070.0,1963.0,4969.0,10188.0,27163.0,25808.0,5106.0,25051.0,5391.0,3161.0
,,,,,,,,981,20449.0,12366.0,4966.0,1876.0,4634.0,10189.0,26734.0,25549.0,5038.0,24804.0,5114.0,3024.0
,,,,,,,,982,19130.0,11452.0,4655.0,1722.0,4286.0,9809.0,25382.0,24380.0,4804.0,23688.0,4714.0,2818.0
,,,,,,,,983,17749.0,10796.0,4345.0,1639.0,4009.0,9273.0,23548.0,22731.0,4469.0,22106.0,4405.0,2684.0
,,,,,,,,984,16679.0,10147.0,4048.0,1565.0,3822.0,8717.0,21591.0,21113.0,4111.0,20400.0,4146.0,2568.0
,,,,,,,,985,15937.0,9802.0,3857.0,1541.0,3687.0,8168.0,20029.0,20071.0,3808.0,18992.0,3996.0,2504.0
,,,,,,,,986,15351.0,9499.0,3733.0,1519.0,3593.0,7769.0,18923.0,19351.0,3606.0,17970.0,3875.0,2434.0
,,,,,,,,987,15033.0,9381.0,3639.0,1486.0,3555.0,7403.0,18060.0,18888.0,3428.0,17167.0,3830.0,2437.0
,,,,,,,,988,14915.0,9292.0,3599.0,1498.0,3579.0,7195.0,17654.0,18651.0,3354.0,16798.0,3815.0,2391.0
,,,,,,,,989,14858.0,9373.0,3584.0,1485.0,3580.0,7063.0,17471.0,18722.0,3316.0,16569.0,3833.0,2414.0
,,,,,,,,990,14706.0,9208.0,3610.0,1525.0,3653.0,6907.0,17515.0,18972.0,3314.0,16583.0,3870.0,2394.0
,,,,,,,,991,15756.0,9443.0,3660.0,1624.0,3931.0,6626.0,17380.0,19599.0,3287.0,16457.0,4069.0,2469.0
,,,,,,,,992,17352.0,9947.0,3835.0,1719.0,4263.0,6975.0,17872.0,20777.0,3405.0,16952.0,4311.0,2606.0
,,,,,,,,993,19019.0,10543.0,4090.0,1799.0,4575.0,7682.0,19267.0,22179.0,3703.0,18290.0,4558.0,2742.0
,,,,,,,,994,20658.0,11006.0,4331.0,1836.0,4880.0,8479.0,20558.0,23277.0,3986.0,19594.0,4804.0,2826.0
,,,,,,,,995,22038.0,11336.0,4550.0,1890.0,5123.0,9259.0,22028.0,24099.0,4286.0,20944.0,5051.0,2940.0
,,,,,,,,996,23190.0,11668.0,4767.0,1941.0,5311.0,10021.0,23438.0,24660.0,4574.0,22186.0,5255.0,3036.0
,,,,,,,,997,24239.0,12021.0,4848.0,1973.0,5473.0,10612.0,24796.0,24990.0,4840.0,23450.0,5350.0,3094.0
,,,,,,,,998,25088.0,12314.0,4856.0,2011.0,5597.0,11027.0,25924.0,25335.0,5044.0,24416.0,5460.0,3172.0
,,,,,,,,999,25676.0,12756.0,4872.0,2069.0,5639.0,11366.0,26966.0,25700.0,5224.0,25219.0,5605.0,3253.0
,,,,,,,,1000,25950.0,13193.0,4878.0,2102.0,5592.0,11633.0,27830.0,26049.0,5349.0,25803.0,5668.0,3291.0
,,,,,,,,1001,25689.0,13468.0,4911.0,2112.0,5472.0,11743.0,28303.0,26508.0,5367.0,26010.0,5620.0,3326.0
,,,,,,,,1002,24828.0,13383.0,4817.0,2056.0,5344.0,11729.0,28348.0,26636.0,5349.0,25848.0,5512.0,3297.0
,,,,,,,,1003,24347.0,13080.0,4736.0,2059.0,5378.0,11022.0,27693.0,26362.0,5218.0,25272.0,5477.0,3224.0
,,,,,,,,1004,23470.0,13132.0,4725.0,2031.0,5115.0,11009.0,26678.0,26150.0,5046.0,24519.0,5409.0,3239.0
,,,,,,,,1005,22069.0,12430.0,4647.0,1921.0,4676.0,10874.0,26467.0,25781.0,5010.0,24477.0,5149.0,3068.0
,,,,,,,,1006,20322.0,11366.0,4368.0,1781.0,4259.0,10338.0,25042.0,24529.0,4772.0,23322.0,4697.0,2847.0
,,,,,,,,1007,18768.0,10626.0,4054.0,1641.0,3991.0,9709.0,22700.0,22570.0,4351.0,21336.0,4394.0,2693.0
,,,,,,,,1008,17535.0,10009.0,3799.0,1598.0,3824.0,9016.0,20671.0,20944.0,3975.0,19576.0,4173.0,2556.0
